,id,preprocessed
5940,5494,"['fender', 'embarkation']"
5941,5495,"['article', 'rescue']"
5942,5496,"['article', 'rubber']"
5943,5497,"['stopper', 'epdm', 'forcapacitor']"
5944,5498,"['rubber', 'rubber']"
5945,5499,"['rubber', 'article', 'rubber']"
5946,5500,"['skin', 'bovine']"
5947,5502,"['leather', 'skin', 'bovine', 'kg']"
5948,5503,"['skin', 'bovine', 'grain', 'split', 'kg']"
5949,5504,['kg']
5950,5505,"['skin', 'bovine']"
5951,5506,"['skin', 'bovine', 'grain', 'split']"
5952,5507,"['sheet', 'forveneering']"
5953,5508,"['sheet', 'forveneering', 'wood']"
5954,5509,"['sheet', 'forveneering']"
5955,5510,"['wood', 'sheet', 'cedar', 'mm']"
5956,5511,"['wood', 'sheet', 'pau', 'marfim', 'mm']"
5957,5512,"['sheet', 'wood', 'mm']"
5958,5513,"['sheet', 'cedar']"
5959,5514,"['sheet', 'marfim']"
5960,5515,"['sheet', 'veneering', 'wood']"
5961,5518,"['paper', 'paperboard']"
5962,5519,"['filter', 'paper', 'paperboard', 'roll', 'sheet']"
5963,5520,"['felt', 'paper', 'paper', 'paperb']"
5964,5521,[]
5965,5522,"['paper', 'paperboard', 'fiberglass']"
5966,5523,[]
5967,5524,[]
5968,5526,"['paper', 'fiberglas']"
5969,5529,"['paperboard', 'parchment', 'roll', 'sheet']"
5970,5530,[]
5971,5531,['paper']
5972,5532,"['papéis', 'gofrado', 'recoberta']"
5973,5533,"['laboratory', 'pharmaceutical', 'article', 'plastic']"
5974,5534,"['plastic', 'hemodialysis', 'obturator']"
5975,5535,"['ring', 'cross', 'section', 'tetrafluoroethylene', 'ether']"
5976,5536,"['ring', 'cross', 'section', 'plastic']"
5977,5537,"['article', 'plastic']"
5978,5545,"['rubber', 'latex', 'butadiene', 'sbr']"
5979,5546,"['rubber', 'latex', 'styrene', 'butadiene']"
5980,5547,"['butadiene', 'rubber', 'foil', 'sheet', 'strip']"
5981,5548,"['butadiene', 'rubber', 'food', 'grade', 'form']"
5982,5549,"['butadiene', 'rubber', 'form']"
5983,5550,"['butadiene', 'rubber', 'foil']"
5984,5551,"['leather', 'skin', 'reptile', 'crust']"
5985,5553,"['leather', 'skin', 'animal', 'state', 'crust']"
5986,5554,"['skin', 'swine', 'chrome', 'blue']"
5987,5555,"['split', 'skin']"
5988,5556,"['leather', 'bovine', 'grain']"
5989,5557,"['leather', 'skin', 'bovine']"
5990,5558,"['leather', 'skin', 'equine', 'grain']"
5991,5559,"['leather', 'skin', 'bovine']"
5992,5560,"['leather', 'skin', 'bovine']"
5993,5561,"['leather', 'skin', 'equine']"
5994,5562,"['leather', 'skin', 'bovine']"
5995,5564,"['leather', 'skin', 'equine']"
5996,5565,['skin']
5997,5566,"['reptile', 'skin']"
5998,5567,"['skin', 'animal']"
5999,5570,"['plait', 'product', 'material']"
6000,5571,"['mat', 'matting', 'screen', 'vegetable', 'material']"
6001,5572,"['mat', 'matting', 'screen', 'bamboo']"
6002,5573,"['mat', 'matting', 'screen']"
6003,5574,"['mat', 'matting', 'screen', 'vegetable', 'material']"
6004,5575,"['plait', 'vegetable', 'material', 'strand']"
6005,5576,"['material', 'twisting', 'bamboo']"
6006,5577,"['material', 'twisting']"
6007,5578,"['material', 'twisting', 'vegetable', 'material']"
6008,5579,"['plait', 'material', 'strand']"
6009,5580,"['vegetable', 'material']"
6010,5581,['bamboo']
6011,5582,[]
6012,5583,"['basketwork', 'vegetable', 'material']"
6013,5584,"['material', 'plait']"
6014,5588,[]
6015,5589,[]
6016,5590,[]
6017,5591,[]
6018,5592,"['paper', 'silicone', 'roll', 'sheet']"
6019,5593,[]
6020,5594,[]
6021,5595,"['paper', 'plastic', 'roll', 'sheet']"
6022,5596,"['cord', 'rubber']"
6023,5597,"['rubber', 'thread', 'silicon']"
6024,5598,"['rubber', 'thread']"
6025,5599,"['rubber', 'cord']"
6026,5600,"['plate', 'sheet', 'rubber']"
6027,5601,"['rod', 'profile', 'rubber']"
6028,5602,"['plaste', 'sheet', 'rubber']"
6029,5603,"['leather', 'skin', 'chamois', 'chamois']"
6030,5604,"['leather', 'skin', 'varnishing']"
6031,5605,"['leather', 'skin']"
6032,5606,"['composition', 'leather', 'basis', 'leather']"
6033,5607,"['paring', 'waste', 'leather']"
6034,5608,"['saddlery', 'harness', 'leather', 'reconstit']"
6035,5609,"['saddlery', 'harness', 'material']"
6036,5610,"['trunk', 'suit', 'case', 'folder', 'leather']"
6037,5611,"['trunk', 'suit', 'case', 'folder', 'plastic']"
6038,5612,"['trunk', 'suit', 'case', 'folder', 'textile', 'material']"
6039,5613,"['trunk', 'suit', 'case', 'folder', 'material']"
6040,5614,"['purse', 'leather', 'varnishing']"
6041,5615,"['purse', 'sheeting']"
6042,5616,"['purse', 'textile', 'material']"
6043,5617,"['purse', 'material']"
6044,5618,"['pocket', 'article', 'purse', 'leather']"
6045,5619,"['pocket', 'article', 'purse', 'sheeting']"
6046,5620,"['pocket', 'article', 'purse', 'material']"
6047,5623,"['newsprint', 'roll', 'sheet']"
6048,5625,"['hand', 'paper', 'paperboard', 'sheet', 'sheet']"
6049,5626,['pap']
6050,5627,"['roll', 'mm']"
6051,5628,"['roll', 'sheet']"
6052,5629,"['forproduction', 'paper']"
6053,5630,"['paper', 'production', 'paper']"
6054,5631,"['paper', 'pulp']"
6055,5632,"['roll', 'sheet']"
6056,5633,"['paper', 'production', 'wallpaper']"
6057,5634,"['paper', 'production', 'wallpaper', 'cm']"
6058,5635,"['paper', 'production', 'wallpaper', 'roll', 'sheet']"
6059,5636,"['box', 'paper']"
6060,5637,['paper']
6061,5638,"['hand', 'towel', 'paper']"
6062,5639,"['tablecloth', 'serviette', 'paper']"
6063,5640,"['diaper', 'paper']"
6064,5641,"['tampon', 'paper']"
6065,5642,"['towel', 'article', 'paper']"
6066,5643,"['clothing', 'accessory', 'paper']"
6067,5644,"['article', 'paper', 'hospital', 'use']"
6068,5645,"['pad', 'kind', 'foodstuff']"
6069,5646,"['paper', 'hospit']"
6070,5647,"['box', 'paper', 'paperboard']"
6071,5648,"['carton', 'box', 'paper', 'paperb']"
6072,5649,"['sack', 'paper', 'paperb', 'base', 'cm']"
6073,5650,"['sack', 'bag', 'cone', 'paper', 'paperboard']"
6074,5651,"['paper', 'sleeve']"
6075,5652,['file']
6076,5653,"['register', 'account', 'book', 'note', 'book']"
6077,5654,"['exercise', 'book']"
6078,5655,"['rod', 'profile', 'rubber']"
6079,5656,"['tube', 'rubber', 'fitting']"
6080,5657,"['tube', 'fittin']"
6081,5658,['tube']
6082,5659,['tube']
6083,5660,['tube']
6084,5661,['fitting']
6085,5663,['paper']
6086,5664,['fibre']
6087,5665,"['fibre', 'paper', 'sheet', 'mm']"
6088,5666,"['paper', 'paper']"
6089,5667,"['paper', 'mm']"
6090,5668,"['paper', 'mm']"
6091,5669,['mm']
6092,5670,"['fibre', 'cm']"
6093,5671,"['paper', 'paper']"
6094,5672,"['paper', 'fibre']"
6095,5673,"['paper', 'fibre']"
6096,5674,['form']
6097,5675,"['carboxymethylcellulose', 'form']"
6098,5676,"['salt', 'form']"
6099,5677,"['salt', 'form']"
6100,5678,"['propyl', 'cellul', 'form']"
6101,5679,"['methylcellulose', 'form']"
6102,5680,"['ethylcellulose', 'form']"
6103,5681,"['eter', 'cellulose', 'form']"
6104,5682,"['cellulose', 'propionate', 'form']"
6105,5683,"['cellulose', 'form']"
6106,5684,"['microcrystalline', 'cellulose', 'powder']"
6107,5685,"['microcrystalline', 'cellulose', 'form']"
6108,5686,"['cellulose', 'powder']"
6109,5687,"['chemical', 'derivative', 'form']"
6110,5688,"['acid', 'salt', 'ester', 'form']"
6111,5689,"['hydrochloride', 'rubber', 'piece', 'clot']"
6112,5690,"['rubber', 'form']"
6113,5691,"['rubber', 'chemical', 'derivative']"
6114,5692,"['gum', 'form']"
6115,5693,['form']
6116,5694,['belt']
6117,5695,['belt']
6118,5696,['belt']
6119,5697,"['belt', 'rubber']"
6120,5698,"['transmission', 'belt', 'cm']"
6121,5699,"['transmission', 'belt', 'cm']"
6122,5700,"['transmission', 'belt', 'cm']"
6123,5701,"['transmission', 'belt', 'cm']"
6124,5702,"['transmission', 'belt', 'cm']"
6125,5703,"['transmission', 'belt', 'cm']"
6126,5704,"['transmission', 'belt']"
6127,5705,"['tire', 'automobile', 'passenger']"
6128,5706,"['tire', 'bus', 'truck']"
6129,5711,"['wood', 'charcoal']"
6130,5715,"['wood', 'meranti']"
6131,5722,"['wood', 'wool', 'wood', 'flour']"
6132,5723,['fibre']
6133,5724,[]
6134,5725,"['oil', 'petroleum', 'mineral']"
6135,5726,['hexane']
6136,5727,[]
6137,5728,"['mixture', 'alquilidene']"
6138,5729,"['spirit', 'spirit']"
6139,5730,['petrochemical']
6140,5731,['petrochemical']
6141,5732,"['gasoline', 'aviation']"
6142,5733,"['gasoline', 'aviation']"
6143,5734,"['mixture', 'hydrocarbon']"
6144,5735,"['oil', 'preparation']"
6145,5736,"['oil', 'aviation']"
6146,5737,['oil']
6147,5738,"['diesel', 'oil']"
6148,5739,"['fuel', 'oil']"
6149,5740,"['fuel', 'oil']"
6150,5741,['oil']
6151,5742,['oil']
6152,5743,"['mineral', 'oil', 'vaseline', 'paraffin']"
6153,5744,"['liquid', 'transmission']"
6154,5745,"['oil', 'isolation']"
6155,5746,['chromate']
6156,5747,['peroxochromate']
6157,5748,"['potassium', 'permanganate']"
6158,5749,['manganite']
6159,5750,['manganate']
6160,5751,['permanganate']
6161,5752,"['ammonium', 'molybdate']"
6162,5753,"['sodium', 'molybdate']"
6163,5754,['molybdate']
6164,5755,"['wolframate', 'ammonium']"
6165,5756,"['wolframate', 'lead']"
6166,5757,"['tungstate', 'wolframate']"
6167,5758,['titanate']
6168,5759,"['barium', 'bismuth']"
6169,5760,"['calcium', 'stroncium']"
6170,5761,['titanate']
6171,5762,"['lanthanum', 'neodymium']"
6172,5763,['titanate']
6173,5764,"['barium', 'ferrite']"
6174,5765,"['strontium', 'ferrite']"
6175,5766,"['ferrite', 'ferrate']"
6176,5767,['vanadate']
6177,5768,['stannate']
6178,5769,['stannate']
6179,5770,"['calcium', 'stannate']"
6180,5771,['stannate']
6181,5772,['plumbate']
6182,5773,['antimonate']
6183,5774,['zincate']
6184,5775,['aluminate']
6185,5776,['aluminate']
6186,5777,"['bovine', 'state', 'grain']"
6187,5779,"['leather', 'skin', 'equine', 'state', 'grain', 'split']"
6188,5782,"['leather', 'skin', 'state']"
6189,5783,"['skin', 'sheep', 'vegetable']"
6190,5785,"['skin', 'sheep']"
6191,5786,"['skin', 'sheep']"
6192,5787,"['skin', 'sheep', 'vegetable']"
6193,5788,"['skin', 'sheep', 'chromo', 'blue']"
6194,5789,"['skin', 'sheep', 'way']"
6195,5790,"['skin', 'sheep']"
6196,5791,"['skin', 'sheep', 'chromo', 'state', 'crust']"
6197,5795,"['paper', 'bituman']"
6198,5796,[]
6199,5797,"['roll', 'sheet']"
6200,5798,['parer']
6201,5799,['paper']
6202,5800,['paper']
6203,5801,['paper']
6204,5802,"['carbon', 'paper', 'roll', 'sheet']"
6205,5803,"['self', 'copy', 'paper', 'roll', 'sheet']"
6206,5805,"['paper', 'forwriting']"
6207,5806,[]
6208,5807,['paper']
6209,5808,['forwriting']
6210,5809,"['plate', 'sheet', 'foil', 'tape', 'strip', 'shape', 'self', 'plastic', 'roll', 'width', 'cm', 'polypropylene']"
6211,5810,"['plate', 'sheet', 'foil', 'tape', 'strip', 'shape', 'self', 'plastic', 'roll', 'width', 'cm', 'vinyl', 'chloride']"
6212,5811,"['plate', 'sheet', 'foil', 'tape', 'strip', 'shape', 'self', 'plastic', 'roll', 'width', 'cm', 'material']"
6213,5812,"['sheet', 'strip', 'plastic']"
6214,5813,"['plate', 'sheet', 'foil', 'tape', 'strip', 'shape', 'self', 'plastic', 'roll', 'polypropylene']"
6215,5814,"['plate', 'sheet', 'foil', 'tape', 'strip', 'shape', 'self', 'plastic', 'roll', 'vinyl', 'chloride']"
6216,5815,"['plate', 'sheet', 'foil', 'tape', 'strip', 'shape', 'self', 'plastic', 'material']"
6217,5816,"['plate', 'ethylene']"
6218,5817,"['tire', 'bus', 'truks']"
6219,5818,"['tire', 'vehicle']"
6220,5819,['tire']
6221,5820,"['rubber', 'tire']"
6222,5821,"['flap', 'rubber', 'tire']"
6223,5822,"['band', 'wheelwork', 'rubber']"
6224,5823,"['tube', 'rubber', 'fortire', 'bus']"
6225,5824,"['tube', 'fortire', 'automobile']"
6226,5825,"['tube', 'fortire', 'biclycle']"
6227,5826,"['tube', 'rubber']"
6228,5827,"['sack', 'bag', 'cartridge', 'plastic']"
6229,5828,"['carboy', 'bottle', 'flask', 'article', 'plastic']"
6230,5829,"['spool', 'cop', 'bobbin', 'support', 'plastic']"
6231,5830,"['stopper', 'lid', 'cap', 'plastic']"
6232,5831,"['conveyance', 'packing', 'plastic']"
6233,5832,"['kitchenware', 'article', 'plast']"
6234,5833,"['article', 'hygiene', 'table', 'plastic']"
6235,5834,"['leather', 'skin', 'bovine', 'vegetable']"
6236,5835,"['leather', 'skin', 'half', 'bovine', 'split']"
6237,5836,"['leather', 'skin', 'half', 'bovine', 'grain', 'split']"
6238,5837,"['leather', 'skin', 'half', 'bovine', 'blue']"
6239,5838,"['leather', 'skin', 'bovine']"
6240,5839,"['bovine', 'way']"
6241,5840,"['bovine', 'equine']"
6242,5841,"['grain', 'fi']"
6243,5842,[]
6244,5843,[]
6245,5844,[]
6246,5845,['finishing']
6247,5846,['finishing']
6248,5847,['parchment']
6249,5849,"['fibreboard', 'wood', 'g']"
6250,5851,"['fibreboard', 'wood', 'g']"
6251,5853,"['fibreboard', 'wood']"
6252,5855,"['plywood', 'mm', 'face', 'wood']"
6253,5856,"['plywood', 'mm', 'face', 'wood']"
6254,5857,"['plywood', 'sheet', 'mm']"
6255,5858,"['ply', 'wood', 'layer']"
6256,5859,"['ply', 'wood', 'panel', 'particle']"
6257,5860,"['plywood', 'ply', 'wood']"
6258,5862,"['paper', 'cm']"
6259,5863,"['paper', 'cm']"
6260,5864,['card']
6261,5865,['cm']
6262,5866,['plate']
6263,5867,['support']
6264,5868,"['plate', 'reinf']"
6265,5869,"['plate', 'cellulose', 'sheet']"
6266,5870,"['plate', 'sheet', 'ribbon', 'cellulose']"
6267,5871,['plate']
6268,5872,"['plate', 'polyamide', 'support']"
6269,5873,"['plate', 'amino', 'resin', 'support']"
6270,5874,"['plate', 'resin']"
6271,5875,"['plate', 'silicone', 'support']"
6272,5876,"['plate', 'alcohol']"
6273,5877,"['plate', 'vinyl', 'fluor']"
6274,5878,"['plate', 'polyimide']"
6275,5879,"['plate', 'reinforce']"
6276,5880,[]
6277,5881,['polymer']
6278,5882,"['leather', 'skin', 'bovine']"
6279,5883,"['leather', 'skin', 'bovine', 'grain', 'split']"
6280,5884,"['leather', 'skin', 'grain', 'split']"
6281,5888,"['skin', 'brute', 'goat']"
6282,5889,"['skin', 'brute', 'reptile']"
6283,5892,"['leather', 'skin', 'bovine', 'spl']"
6284,5893,"['leather', 'skin', 'bovine', 'grain', 'sl']"
6285,5894,"['leather', 'skin']"
6286,5895,"['leather', 'skin', 'bovine', 'box', 'calf']"
6287,5896,['bovine']
6288,5897,"['leather', 'bovine']"
6289,5899,[]
6290,5901,"['wood', 'board']"
6291,5902,"['wood', 'board', 'coverd', 'melamine', 'paper']"
6292,5904,['board']
6293,5905,['particle']
6294,5906,"['wood', 'brute']"
6295,5907,"['board', 'wood', 'melanine', 'paper']"
6296,5908,"['board', 'wood', 'laminate', 'plastic']"
6297,5909,"['wood', 'panel']"
6298,5911,['wood']
6299,5912,"['fibreboard', 'wood', 'mm']"
6300,5913,"['fibreboard', 'wood', 'material']"
6301,5916,"['roll', 'sheet']"
6302,5917,"['paper', 'roll', 'sheet']"
6303,5921,"['paper', 'mm']"
6304,5922,"['paper', 'sheet', 'mm']"
6305,5923,[]
6306,5925,"['polymer', 'vinyl', 'chloride']"
6307,5926,['polyurethane']
6308,5927,"['paper', 'roll', 'sheet']"
6309,5928,"['paper', 'roll', 'sheet']"
6310,5929,"['glassine', 'paper', 'roll', 'sheet']"
6311,5930,"['plate', 'chloride', 'transp']"
6312,5931,"['plate', 'chloride']"
6313,5932,"['plate', 'sheet']"
6314,5933,['plate']
6315,5934,"['plate', 'polymer']"
6316,5935,"['plate', 'polycarbonate']"
6317,5936,['plate']
6318,5937,['sup']
6319,5938,['plate']
6320,5939,[]
6321,5940,['plate']
6322,5941,['plate']
6323,5942,['plate']
6324,5943,['plate']
6325,5944,[]
6326,5945,"['skin', 'grain']"
6327,5946,"['skin', 'bovine', 'back']"
6328,5947,"['skin', 'bovine', 'back', 'grain', 'split']"
6329,5948,"['skin', 'bovine', 'back']"
6330,5949,['skin']
6331,5950,"['skin', 'bovine', 'back', 'grain', 'split']"
6332,5951,"['skin', 'bovine', 'grain']"
6333,5952,"['skin', 'bovine', 'way']"
6334,5953,"['skin', 'way', 'grain', 'split']"
6335,5954,"['skin', 'bovine', 'way', 'grain']"
6336,5955,"['skin', 'equine']"
6337,5956,"['skin', 'equine', 'grain', 'split']"
6338,5957,"['skin', 'equine', 'split', 'grain', 'split']"
6339,5959,"['leather', 'skin', 'bovine', 'grain', 'split', 'kg']"
6340,5960,"['grain', 'sp', 'kg']"
6341,5963,['wood']
6342,5968,"['wood', 'board', 'melamine', 'paper']"
6343,5969,"['wood', 'particle', 'board', 'coverd', 'protec', 'film', 'pavement']"
6344,5971,"['particle', 'board']"
6345,5973,"['polyoxyphenylene', 'filler', 'form']"
6346,5974,"['ether', 'form']"
6347,5975,"['glycol', 'form']"
6348,5976,"['polyether', 'polyol', 'form']"
6349,5977,['epichlorohydrin']
6350,5978,"['copolymer', 'ethylene', 'oxide']"
6351,5979,[]
6352,5980,"['polyether', 'form']"
6353,5981,"['resin', 'filler', 'liquid', 'paste']"
6354,5982,"['resin', 'filler', 'form']"
6355,5983,['copolymer']
6356,5984,"['resin', 'filler', 'liquid', 'paste']"
6357,5985,"['resin', 'filler', 'liquid', 'paste']"
6358,5986,"['resin', 'filler', 'form']"
6359,5987,"['polycarbonate', 'form']"
6360,5988,['polycarbonate']
6361,5990,"['cm', 'mm']"
6362,5991,"['tanning', 'preparation']"
6363,5992,['preparation']
6364,5993,['matter']
6365,5994,"['colorin', 'matter']"
6366,5995,['matter']
6367,5996,"['matter', 'vegetable', 'origin']"
6368,5997,[]
6369,5998,[]
6370,5999,[]
6371,6000,[]
6372,6001,[]
6373,6002,[]
6374,6003,"['forcolour', 'photografic']"
6375,6004,"['film', 'roll']"
6376,6005,"['film', 'roll']"
6377,6006,['film']
6378,6007,"['film', 'm', 'roll']"
6379,6008,"['film', 'roll']"
6380,6009,['film']
6381,6010,"['catalyst', 'substance', 'metal']"
6382,6011,['catalyst']
6383,6012,"['catalyst', 'pentoxide']"
6384,6013,"['catalyst', 'compound']"
6385,6014,"['catalyst', 'compound']"
6386,6015,['catalyst']
6387,6016,"['petroleum', 'oil']"
6388,6017,['aluminium']
6389,6018,"['substance', 'zinc', 'oxide']"
6390,6019,['preparation']
6391,6020,['base']
6392,6021,"['refractory', 'cement', 'mortar', 'base', 'sillimanite']"
6393,6022,"['refractory', 'cement', 'mortar']"
6394,6023,"['base', 'zirconium']"
6395,6024,"['base', 'refractory', 'graphite']"
6396,6025,['base']
6397,6026,['composition']
6398,6027,['alkylbenzene']
6399,6028,"['polyurethane', 'dispersion']"
6400,6029,"['polyurethane', 'dispersion']"
6401,6030,['piece']
6402,6031,"['block', 'piece', 'powder']"
6403,6032,"['mixture', 'silicon']"
6404,6033,"['polydimethylsiloxane', 'silicon']"
6405,6034,"['copolymer', 'oil', 'dimethylsiloxane', 'vinyl']"
6406,6035,"['silicone', 'oil', 'form']"
6407,6036,['silicon']
6408,6037,['heat']
6409,6038,"['silicon', 'elastomer']"
6410,6039,['silicon']
6411,6040,"['silicone', 'form']"
6412,6041,"['petroleum', 'resin', 'coumarone', 'filler', 'form']"
6413,6042,"['petroleum', 'resin', 'coumarone', 'filler']"
6414,6043,"['petroleum', 'resin', 'charge']"
6415,6044,"['petroleum', 'resin', 'charge']"
6416,6045,"['polyterpene', 'filler']"
6417,6046,['matter']
6418,6047,"['matter', 'animal', 'origin']"
6419,6048,"['base', 'origin']"
6420,6049,"['disperse', 'dye', 'preparation']"
6421,6050,"['acid', 'dye', 'preparat']"
6422,6051,"['dye', 'preparation']"
6423,6052,"['dye', 'preparation']"
6424,6053,"['dye', 'preparation']"
6425,6054,"['dye', 'colour', 'index']"
6426,6055,['dye']
6427,6056,"['dimethoxybenzanttrone', 'dye']"
6428,6057,"['vat', 'dye', 'preparation']"
6429,6058,"['reagent', 'dye', 'preparation']"
6430,6059,"['pigment', 'preparation']"
6431,6060,['carotenoid']
6432,6061,['tube']
6433,6062,['fitting']
6434,6063,['tube']
6435,6064,[]
6436,6065,"['tube', 'fit']"
6437,6066,"['rubber', 'tube', 'fitt']"
6438,6067,"['article', 'leather']"
6439,6068,"['article', 'sheeting', 'textile', 'material']"
6440,6069,"['article', 'material']"
6441,6070,"['apparel', 'leather', 'composition']"
6442,6071,"['glove', 'mitten', 'leather', 'composit']"
6443,6072,"['glove', 'mitten', 'leather', 'composit']"
6444,6073,"['belt', 'bandolier', 'leather', 'composit']"
6445,6074,"['accessory', 'leather', 'composit']"
6446,6075,"['metal', 'carbide']"
6447,6076,"['additive', 'cement', 'mortar', 'concrete']"
6448,6077,"['mortar', 'concrete']"
6449,6079,"['mixture', 'trichlorotrifluoroethane']"
6450,6080,"['fluorine', 'chlorine']"
6451,6081,"['mix', 'dibromotetrafluoroethane']"
6452,6082,"['mixture', 'hydrobromofluorocarbon', 'hbfc']"
6453,6083,['pentafluoroethane']
6454,6084,[]
6455,6085,"['product', 'compound']"
6456,6086,"['procaine', 'dose']"
6457,6087,"['derivative', 'dose']"
6458,6088,"['derivative', 'dose']"
6459,6089,"['c', 'palmitate', 'dose']"
6460,6090,"['c', 'amphenicol', 'salt', 'dose']"
6461,6091,"['c', 'salt', 'dose']"
6462,6092,"['macrolide', 'derivative', 'dose']"
6463,6093,"['c', 'sodium', 'dose']"
6464,6094,"['containig', 'dose']"
6465,6095,"['medicament', 'dose']"
6466,6096,"['hydrochloride', 'dose']"
6467,6097,"['medicament', 'dose']"
6468,6098,"['sodium', 'dose']"
6469,6099,['dose']
6470,6100,"['medicament', 'dose']"
6471,6101,"['c', 'sulphate', 'dose']"
6472,6102,['dose']
6473,6103,"['pirarubicin', 'dose']"
6474,6104,"['pigment', 'preparation', 'zinc', 'sulphide']"
6475,6105,"['pigment', 'preparation', 'hexacyanoferrate']"
6476,6106,"['matter', 'preparation']"
6477,6107,"['pigment', 'cadmium', 'compound']"
6478,6108,"['pigment', 'hexacyanoferrate']"
6479,6109,"['matter', 'preparation']"
6480,6110,"['halophosp', 'illumin']"
6481,6111,"['luminophore', 'substance']"
6482,6112,"['halophosp', 'illumin']"
6483,6113,['luminophore']
6484,6114,"['opacifier', 'basis', 'salt']"
6485,6115,"['opacifier', 'color']"
6486,6116,['slip']
6487,6117,"['compound', 'preparation']"
6488,6118,"['compound', 'preparation', 'circuit', 'impre']"
6489,6119,"['compound', 'preparation']"
6490,6120,"['lustre', 'preparation']"
6491,6121,"['glass', 'frit', 'glass', 'powder', 'granule', 'flake']"
6492,6122,"['oil', 'state']"
6493,6123,"['lyes', 'wood', 'pulp', 'sulphite']"
6494,6124,"['lyes', 'wood', 'pulp', 'soda', 'sulphate']"
6495,6125,"['lignin', 'sulphonate']"
